ad_id,ad_name,account,publisher_platform,platform_position,spend,impressions,clicks,link_clicks,landing_page_views
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_search,0,1,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_stories,0.06,6,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,messenger,messenger_stories,0,1,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,0,2,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,feed,0.27,62,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,0.41,584,1,1,1
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.02,25,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,search,0.14,103,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,facebook,video_feeds,0,1,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,instagram,feed,0,6,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore_grid_home,0,2,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,instagram,instagram_profile_feed,0.01,8,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels_overlay,0,3,0,,
120202268000640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 5 - GRANT ENDS - LEARN,ACC4,instagram,instagram_stories,0.05,3,0,,
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,audience_network,an_classic,11.686024,1145,13,14,4
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,54.211554,8290,30,13,8
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels_overlay,0.179939,44,0,,
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,facebook_stories,167.363053,14654,71,70,33
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,feed,2058.029735,194803,1423,563,445
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,instream_video,2.339204,449,2,2,1
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,41.885748,8935,23,22,17
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.799728,1331,0,,
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,search,27.470653,8863,15,12,9
120202268039630461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 6 - GRANT ENDS - LEARN,ACC4,facebook,video_feeds,31.099418,5335,21,14,7
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,audience_network,an_classic,36.927741,3283,46,47,19
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,audience_network,rewarded_video,208.943544,13326,280,282,95
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,facebook_reels,14041.810954,2136887,7467,3173,2363
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,facebook_reels_overlay,78.630361,8099,70,16,14
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,facebook_stories,855.96481,48107,260,252,122
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,feed,2624.982774,214022,1801,738,547
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,instream_video,180.98497,10578,112,112,61
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,marketplace,224.579524,33755,129,122,46
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,search,25.335894,3953,16,13,6
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,facebook,video_feeds,860.779731,84647,623,426,243
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,feed,2243.963366,137134,441,330,203
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_explore,48.769844,13260,23,11,6
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_explore_grid_home,4.975085,2894,6,3,1
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_profile_feed,7.697867,2237,1,,
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_reels,2337.518982,348446,644,364,259
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_search,1.261289,323,0,,
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,instagram,instagram_stories,1363.253267,144375,542,510,281
120203230701400238,quiz_ugc_1_4,ACC5_Traffic,messenger,messenger_stories,0,2,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,audience_network,an_classic,1.910934,119,1,1,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,audience_network,rewarded_video,14.917293,626,10,11,3
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,facebook_reels,38.398774,4613,13,3,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,facebook_reels_overlay,0.060029,30,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,facebook_stories,5.872871,229,1,1,1
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,feed,157.907204,11881,68,38,19
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,instream_video,1.660812,348,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,marketplace,9.054427,2007,4,4,1
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,search,5.152519,445,1,1,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,facebook,video_feeds,8.884344,896,3,2,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,feed,89.373696,6072,12,11,6
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_explore,0.88043,221,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_explore_grid_home,0.070034,61,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_profile_feed,0.190093,31,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_reels,19.159367,2416,3,1,1
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_search,0.010005,5,0,,
120203504621120238,Join9_4_dec_18,ACC5_Traffic,instagram,instagram_stories,14.657166,1398,4,3,1
120204255627540238,Join9_1_dec_28,ACC5_Traffic,audience_network,an_classic,0.37,38,1,1,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,audience_network,rewarded_video,2.38,332,1,1,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,facebook_reels,12.99,2443,7,1,1
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,facebook_reels_overlay,0.08,3,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,facebook_stories,3.22,131,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,feed,25.48,3225,14,8,4
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,instream_video,0.74,62,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,marketplace,0.72,216,2,2,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,search,0.48,41,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,facebook,video_feeds,1.69,219,2,1,1
120204255627540238,Join9_1_dec_28,ACC5_Traffic,instagram,feed,28.15,2374,3,3,2
120204255627540238,Join9_1_dec_28,ACC5_Traffic,instagram,instagram_explore,0.34,187,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,instagram,instagram_explore_grid_home,0.03,24,0,,
120204255627540238,Join9_1_dec_28,ACC5_Traffic,instagram,instagram_reels,7.84,1560,3,2,2
120204255627540238,Join9_1_dec_28,ACC5_Traffic,instagram,instagram_stories,6.45,745,2,2,2
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,audience_network,an_classic,0.119888,26,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,biz_disco_feed,0.019981,5,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,facebook_reels,0.879181,311,1,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,facebook_reels_overlay,0.009991,4,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,facebook_stories,0.469562,66,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,feed,25.696048,4309,9,7,5
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,instream_video,0.119888,23,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,marketplace,1.428668,499,2,2,1
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,right_hand_column,0,2,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,search,1.01905,377,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,facebook,video_feeds,0.339683,88,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,instagram,feed,31.210908,3039,4,1,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,instagram,instagram_explore,0.339683,291,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,instagram,instagram_explore_grid_home,0.089916,118,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,instagram,instagram_reels,0.769283,368,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,instagram,instagram_stories,1.848277,342,0,,
120204255634470238,before_after7_9_dec_28,ACC5_Traffic,messenger,messenger_stories,0.009991,1,0,,
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,audience_network,an_classic,3.769145,350,4,4,1
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,audience_network,rewarded_video,1.589639,228,4,4,3
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,biz_disco_feed,0.009998,2,0,,
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,facebook_reels,23.014778,6176,13,5,4
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,facebook_reels_overlay,0.589866,85,2,2,1
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,facebook_stories,34.002285,3775,24,23,12
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,feed,290.534075,53055,314,189,156
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,instream_video,3.849127,415,1,1,
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,marketplace,14.446722,2456,5,5,3
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,search,8.348106,413,0,,
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,facebook,video_feeds,10.737564,2601,13,9,7
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,instagram,feed,308.020108,35891,70,44,29
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,instagram,instagram_explore,7.058398,3234,4,4,1
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,instagram,instagram_explore_grid_home,1.039764,778,3,2,2
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,instagram,instagram_reels,26.683945,7843,7,3,2
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,instagram,instagram_stories,59.536491,10154,22,21,9
120204281344840238,before_after_vid1_1_dec_29,ACC5_Traffic,messenger,messenger_stories,0.039991,1,0,,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,audience_network,an_classic,4.85093,482,2,2,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,audience_network,rewarded_video,2.746188,181,0,,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,facebook_reels,39.208341,9344,15,12,6
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,facebook_reels_overlay,0.691558,141,0,,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,facebook_stories,32.733753,3786,11,11,4
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,feed,1252.542137,164829,1054,437,309
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,instream_video,4.259597,1069,1,1,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,marketplace,19.634238,4893,3,3,1
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,search,6.825378,1230,6,5,4
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,facebook,video_feeds,19.223313,4215,21,14,8
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,feed,707.343736,73554,139,98,71
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_explore,6.143843,2802,3,1,1
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_explore_grid_home,1.142574,1065,2,1,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_profile_feed,3.447768,958,1,,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_reels,21.338077,5410,9,8,4
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_search,0.100226,38,0,,
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,instagram,instagram_stories,39.178274,6833,16,14,2
120204281415260238,before_after_vid1_4_dec_29,ACC5_Traffic,messenger,messenger_stories,0.030068,2,0,,
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,audience_network,an_classic,9.885636,1327,16,16,6
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,audience_network,rewarded_video,1.834758,265,1,1,
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,biz_disco_feed,0.020052,8,0,,
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,facebook_reels,38.088773,10636,22,6,2
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,facebook_reels_overlay,0.340884,94,0,,
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,facebook_stories,23.591178,2852,8,8,5
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,feed,933.079701,116470,685,364,271
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,instream_video,4.792428,1012,2,2,1
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,marketplace,39.943583,8566,11,11,9
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,search,10.938366,1349,0,,
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,facebook,video_feeds,17.24472,3784,15,10,5
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,instagram,feed,505.74151,48167,83,48,31
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,instagram,instagram_explore,6.807654,3468,7,3,2
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,instagram,instagram_explore_grid_home,3.468996,2749,3,1,1
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,instagram,instagram_reels,41.046443,11431,13,6,7
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,instagram,instagram_stories,48.315293,8129,11,9,6
120204380848610238,before_after_vid1_2_jan_3,ACC5_Traffic,messenger,messenger_stories,0.010026,3,0,,
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,audience_network,an_classic,25.35665,2779,41,41,13
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,audience_network,rewarded_video,68.826625,6687,126,126,36
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,biz_disco_feed,0.040074,16,0,,
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,facebook_reels,206.820503,44572,103,42,26
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,facebook_reels_overlay,4.177686,674,2,2,1
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,facebook_stories,201.08996,14178,67,66,37
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,feed,2584.965747,359056,2596,1078,867
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,instream_video,24.194512,2998,20,21,8
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,marketplace,52.336287,10667,13,11,5
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,search,18.624264,2371,11,9,5
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,facebook,video_feeds,63.707207,12845,45,25,14
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,instagram,feed,1822.653266,195998,395,263,182
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,instagram,instagram_explore,59.319134,19712,26,14,10
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,instagram,instagram_explore_grid_home,8.706017,6526,14,6,
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,instagram,instagram_reels,113.82942,27111,26,14,12
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,instagram,instagram_stories,691.722612,98100,336,289,186
120204380916870238,before_after_vid1_3_jan_3,ACC5_Traffic,messenger,messenger_stories,0.020037,2,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,audience_network,an_classic,0.269911,36,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,audience_network,rewarded_video,0.05998,3,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,facebook_reels,3.868731,1002,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,facebook_reels_overlay,0.049984,12,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,facebook_stories,2.599147,372,1,1,1
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,feed,149.910815,25361,134,76,63
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,instream_video,0.379875,71,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,marketplace,0.649787,214,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,search,0.259915,46,1,1,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,facebook,video_feeds,2.269255,544,1,1,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,instagram,feed,151.310356,16316,23,16,12
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,instagram,instagram_explore,0.909702,339,0,,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,instagram,instagram_explore_grid_home,0.099967,112,1,1,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,instagram,instagram_reels,4.398557,1260,1,1,
120204381418110238,before_after_vid1_4_jan_3,ACC5_Traffic,instagram,instagram_stories,18.234018,3342,8,6,3
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,audience_network,an_classic,0.369793,63,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,audience_network,rewarded_video,0.739587,47,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,facebook_reels,4.717364,1063,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,facebook_reels_overlay,0.029983,4,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,facebook_stories,3.727917,301,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,feed,92.468335,13397,70,35,19
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,instream_video,0.259855,30,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,marketplace,0.439754,158,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,search,0.24986,62,1,1,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,facebook,video_feeds,1.19933,263,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,feed,29.413566,3060,4,2,1
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_explore,0.299832,127,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_explore_grid_home,0.019989,16,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_profile_feed,0.039978,15,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_reels,1.399218,328,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_search,0,2,0,,
120204381451700238,before_after_vid1_5_jan_3,ACC5_Traffic,instagram,instagram_stories,7.805639,1449,5,5,2
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,audience_network,an_classic,12.01755,1492,19,19,7
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,audience_network,rewarded_video,8.692695,1221,15,15,5
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,biz_disco_feed,0.070102,19,0,,
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,facebook_reels,99.064675,20979,43,17,9
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,facebook_reels_overlay,1.922808,279,0,,
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,facebook_stories,86.446246,7759,44,42,27
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,feed,1565.075644,203614,1237,579,447
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,instream_video,15.542699,2430,13,13,6
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,marketplace,54.239211,11047,19,17,14
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,search,21.52143,1823,6,3,3
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,facebook,video_feeds,38.255869,8044,23,14,9
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,instagram,feed,1067.989697,103894,228,151,95
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,instagram,instagram_explore,10.895912,4956,4,1,1
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,instagram,instagram_explore_grid_home,5.007313,3648,9,3,1
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,instagram,instagram_reels,30.734885,7569,8,6,2
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,instagram,instagram_stories,111.783249,18925,54,50,23
120204452878840238,before_after_vid1_5_jan_6,ACC5_Traffic,messenger,messenger_stories,0.010015,3,0,,
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,audience_network,an_classic,13.995898,1106,12,12,
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,audience_network,rewarded_video,7.493158,598,6,6,2
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,facebook_reels,98.97171,18373,28,13,4
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,facebook_reels_overlay,2.591092,381,3,1,2
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,facebook_stories,137.698031,9959,58,55,25
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,feed,2203.518638,256884,1565,718,502
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,instream_video,7.002951,1565,3,3,1
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,marketplace,108.355665,18542,36,33,20
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,search,12.605312,1640,4,2,1
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,facebook,video_feeds,36.445359,6016,28,20,16
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,instagram,feed,667.051118,61566,111,82,53
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,instagram,instagram_explore,7.21304,2601,3,2,1
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,instagram,instagram_explore_grid_home,1.47062,964,1,1,1
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,instagram,instagram_profile_feed,2.531067,801,0,,
120204452887320238,before_after_vid1_1_jan_6,ACC5_Traffic,instagram,instagram_reels,52.081949,8070,22,13,9
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,audience_network,an_classic,0.4,17,1,1,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,facebook_reels,2.6,276,1,,1
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,facebook_reels_overlay,0,8,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,facebook_stories,1.25,52,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,feed,109.9,9191,51,30,18
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,instream_video,0.05,8,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,marketplace,5.7,655,1,1,1
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,right_hand_column,0.26,892,1,1,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,search,0.4,47,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,facebook,video_feeds,0.75,56,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,feed,62.35,6842,10,6,3
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_explore,1.5,378,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_explore_grid_home,0.09,134,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_profile_feed,0.39,105,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_reels,4.43,822,1,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_search,0.05,23,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,instagram,instagram_stories,3.73,330,0,,
120206999532260436,IMAGE - BA2 - Loan - IT 1,ACC6,messenger,messenger_stories,0.25,32,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,audience_network,an_classic,1.1089,27,0,,
